Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,41,"China, mainland",5510,Production,720,Ginger,2015,2015,tonnes,450505,Im,FAO data based on imputation methodology
QC,Crops,107,Côte d'Ivoire,5312,Area harvested,720,Ginger,2015,2015,ha,597,Im,FAO data based on imputation methodology
QC,Crops,107,Côte d'Ivoire,5510,Production,720,Ginger,2015,2015,tonnes,6955,Im,FAO data based on imputation methodology
QC,Crops,55,Dominica,5312,Area harvested,720,Ginger,2015,2015,ha,50,Im,FAO data based on imputation methodology
QC,Crops,55,Dominica,5510,Production,720,Ginger,2015,2015,tonnes,151,Im,FAO data based on imputation methodology
QC,Crops,56,Dominican Republic,5312,Area harvested,720,Ginger,2015,2015,ha,82,Im,FAO data based on imputation methodology
QC,Crops,56,Dominican Republic,5510,Production,720,Ginger,2015,2015,tonnes,276,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5312,Area harvested,720,Ginger,2015,2015,ha,3489,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,720,Ginger,2015,2015,tonnes,10739,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5312,Area harvested,720,Ginger,2015,2015,ha,135,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,720,Ginger,2015,2015,tonnes,4689,Im,FAO data based on imputation methodology
QC,Crops,81,Ghana,5312,Area harvested,720,Ginger,2015,2015,ha,84,Im,FAO data based on imputation methodology
QC,Crops,81,Ghana,5510,Production,720,Ginger,2015,2015,tonnes,93,Im,FAO data based on imputation methodology
QC,Crops,86,Grenada,5510,Production,720,Ginger,2015,2015,tonnes,26,Im,FAO data based on imputation methodology
QC,Crops,110,Japan,5312,Area harvested,720,Ginger,2015,2015,ha,2017,Im,FAO data based on imputation methodology
QC,Crops,110,Japan,5510,Production,720,Ginger,2015,2015,tonnes,60694,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,720,Ginger,2015,2015,ha,33,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,720,Ginger,2015,2015,tonnes,355,Im,FAO data based on imputation methodology
QC,Crops,129,Madagascar,5312,Area harvested,720,Ginger,2015,2015,ha,16,Im,FAO data based on imputation methodology
QC,Crops,129,Madagascar,5510,Production,720,Ginger,2015,2015,tonnes,54,Im,FAO data based on imputation methodology
QC,Crops,159,Nigeria,5312,Area harvested,720,Ginger,2015,2015,ha,129814,Im,FAO data based on imputation methodology
QC,Crops,159,Nigeria,5510,Production,720,Ginger,2015,2015,tonnes,577952,Im,FAO data based on imputation methodology
QC,Crops,170,Peru,5312,Area harvested,720,Ginger,2015,2015,ha,717,Im,FAO data based on imputation methodology
QC,Crops,170,Peru,5510,Production,720,Ginger,2015,2015,tonnes,5270,Im,FAO data based on imputation methodology
QC,Crops,182,Réunion,5312,Area harvested,720,Ginger,2015,2015,ha,2,Im,FAO data based on imputation methodology
QC,Crops,182,Réunion,5510,Production,720,Ginger,2015,2015,tonnes,21,Im,FAO data based on imputation methodology
QC,Crops,189,Saint Lucia,5312,Area harvested,720,Ginger,2015,2015,ha,12,Im,FAO data based on imputation methodology
QC,Crops,189,Saint Lucia,5510,Production,720,Ginger,2015,2015,tonnes,19,Im,FAO data based on imputation methodology
QC,Crops,38,Sri Lanka,5312,Area harvested,720,Ginger,2015,2015,ha,2241,Im,FAO data based on imputation methodology
QC,Crops,38,Sri Lanka,5510,Production,720,Ginger,2015,2015,tonnes,16723,Im,FAO data based on imputation methodology
QC,Crops,226,Uganda,5312,Area harvested,720,Ginger,2015,2015,ha,51,Im,FAO data based on imputation methodology
QC,Crops,226,Uganda,5510,Production,720,Ginger,2015,2015,tonnes,149,Im,FAO data based on imputation methodology
QC,Crops,215,United Republic of Tanzania,5312,Area harvested,720,Ginger,2015,2015,ha,19,Im,FAO data based on imputation methodology
QC,Crops,215,United Republic of Tanzania,5510,Production,720,Ginger,2015,2015,tonnes,45,Im,FAO data based on imputation methodology
QC,Crops,231,United States of America,5312,Area harvested,720,Ginger,2015,2015,ha,13,Im,FAO data based on imputation methodology
QC,Crops,231,United States of America,5510,Production,720,Ginger,2015,2015,tonnes,440,Im,FAO data based on imputation methodology
QC,Crops,91,Guyana,5312,Area harvested,720,Ginger,2015,2015,ha,148,F,FAO estimate
QC,Crops,91,Guyana,5510,Production,720,Ginger,2015,2015,tonnes,1778,F,FAO estimate
QC,Crops,16,Bangladesh,5312,Area harvested,720,Ginger,2015,2015,ha,10216,,Official data
QC,Crops,16,Bangladesh,5510,Production,720,Ginger,2015,2015,tonnes,83004,,Official data
QC,Crops,18,Bhutan,5312,Area harvested,720,Ginger,2015,2015,ha,1487,,Official data
QC,Crops,18,Bhutan,5510,Production,720,Ginger,2015,2015,tonnes,7434,,Official data
QC,Crops,32,Cameroon,5312,Area harvested,720,Ginger,2015,2015,ha,5809,,Official data
QC,Crops,32,Cameroon,5510,Production,720,Ginger,2015,2015,tonnes,55428,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,720,Ginger,2015,2015,ha,863,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,720,Ginger,2015,2015,tonnes,24465,,Official data
QC,Crops,48,Costa Rica,5312,Area harvested,720,Ginger,2015,2015,ha,286,,Official data
QC,Crops,48,Costa Rica,5510,Production,720,Ginger,2015,2015,tonnes,3432,,Official data
QC,Crops,100,India,5312,Area harvested,720,Ginger,2015,2015,ha,142000,,Official data
QC,Crops,100,India,5510,Production,720,Ginger,2015,2015,tonnes,760000,,Official data
QC,Crops,101,Indonesia,5312,Area harvested,720,Ginger,2015,2015,ha,15324,,Official data
QC,Crops,101,Indonesia,5510,Production,720,Ginger,2015,2015,tonnes,313064,,Official data
QC,Crops,109,Jamaica,5312,Area harvested,720,Ginger,2015,2015,ha,352,,Official data
QC,Crops,109,Jamaica,5510,Production,720,Ginger,2015,2015,tonnes,1286,,Official data
QC,Crops,131,Malaysia,5312,Area harvested,720,Ginger,2015,2015,ha,1035,,Official data
QC,Crops,131,Malaysia,5510,Production,720,Ginger,2015,2015,tonnes,12924,,Official data
QC,Crops,133,Mali,5312,Area harvested,720,Ginger,2015,2015,ha,2283,,Official data
QC,Crops,133,Mali,5510,Production,720,Ginger,2015,2015,tonnes,34470,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,720,Ginger,2015,2015,ha,52,,Official data
QC,Crops,137,Mauritius,5510,Production,720,Ginger,2015,2015,tonnes,553,,Official data
QC,Crops,138,Mexico,5312,Area harvested,720,Ginger,2015,2015,ha,68,,Official data
QC,Crops,138,Mexico,5510,Production,720,Ginger,2015,2015,tonnes,523,,Official data
QC,Crops,149,Nepal,5312,Area harvested,720,Ginger,2015,2015,ha,23826,,Official data
QC,Crops,149,Nepal,5510,Production,720,Ginger,2015,2015,tonnes,242547,,Official data
QC,Crops,165,Pakistan,5312,Area harvested,720,Ginger,2015,2015,ha,291,,Official data
QC,Crops,165,Pakistan,5510,Production,720,Ginger,2015,2015,tonnes,130,,Official data
QC,Crops,171,Philippines,5312,Area harvested,720,Ginger,2015,2015,ha,3805,,Official data
QC,Crops,171,Philippines,5510,Production,720,Ginger,2015,2015,tonnes,26623,,Official data
QC,Crops,177,Puerto Rico,5312,Area harvested,720,Ginger,2015,2015,ha,23,,Official data
QC,Crops,177,Puerto Rico,5510,Production,720,Ginger,2015,2015,tonnes,159,,Official data
QC,Crops,117,Republic of Korea,5312,Area harvested,720,Ginger,2015,2015,ha,2751,,Official data
QC,Crops,117,Republic of Korea,5510,Production,720,Ginger,2015,2015,tonnes,7801,,Official data
QC,Crops,216,Thailand,5312,Area harvested,720,Ginger,2015,2015,ha,9656,,Official data
QC,Crops,216,Thailand,5510,Production,720,Ginger,2015,2015,tonnes,162404,,Official data
QC,Crops,220,Trinidad and Tobago,5312,Area harvested,720,Ginger,2015,2015,ha,286,,Official data
QC,Crops,220,Trinidad and Tobago,5510,Production,720,Ginger,2015,2015,tonnes,540,,Official data
QC,Crops,2,Afghanistan,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,45,Fc,Calculated data
QC,Crops,3,Albania,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,8497,Fc,Calculated data
QC,Crops,9,Argentina,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10566,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,42613,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,79971,Fc,Calculated data
QC,Crops,19,Bolivia (Plurinational State of),5419,Yield,723,"Spices, nes",2015,2015,hg/ha,5517,Fc,Calculated data
QC,Crops,27,Bulgaria,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,21937,Fc,Calculated data
QC,Crops,233,Burkina Faso,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,18779,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,723,"Spices, nes",2015,2015,hg/ha,77611,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,723,"Spices, nes",2015,2015,hg/ha,33155,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,85340,Fc,Calculated data
QC,Crops,45,Comoros,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,12258,Fc,Calculated data
QC,Crops,107,Côte d'Ivoire,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,6344,Fc,Calculated data
QC,Crops,55,Dominica,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,5547,Fc,Calculated data
QC,Crops,56,Dominican Republic,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,6336,Fc,Calculated data
QC,Crops,58,Ecuador,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,8622,Fc,Calculated data
QC,Crops,178,Eritrea,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,9469,Fc,Calculated data
QC,Crops,238,Ethiopia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10751,Fc,Calculated data
QC,Crops,73,Georgia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,19161,Fc,Calculated data
QC,Crops,86,Grenada,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,5718,Fc,Calculated data
QC,Crops,89,Guatemala,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,6529,Fc,Calculated data
QC,Crops,91,Guyana,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,176000,Fc,Calculated data
QC,Crops,97,Hungary,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,32144,Fc,Calculated data
QC,Crops,100,India,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,17531,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,230292,Fc,Calculated data
QC,Crops,109,Jamaica,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,66452,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,13776,Fc,Calculated data
QC,Crops,118,Kuwait,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,103353,Fc,Calculated data
QC,Crops,113,Kyrgyzstan,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,34778,Fc,Calculated data
QC,Crops,121,Lebanon,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,13627,Fc,Calculated data
QC,Crops,129,Madagascar,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,18984,Fc,Calculated data
QC,Crops,130,Malawi,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,8283,Fc,Calculated data
QC,Crops,131,Malaysia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,103285,Fc,Calculated data
QC,Crops,137,Mauritius,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,167306,Fc,Calculated data
QC,Crops,138,Mexico,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,71298,Fc,Calculated data
QC,Crops,143,Morocco,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,8779,Fc,Calculated data
QC,Crops,28,Myanmar,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,18997,Fc,Calculated data
QC,Crops,149,Nepal,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,70552,Fc,Calculated data
QC,Crops,158,Niger,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,15825,Fc,Calculated data
QC,Crops,159,Nigeria,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,15814,Fc,Calculated data
QC,Crops,299,Occupied Palestinian Territory,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,90561,Fc,Calculated data
QC,Crops,165,Pakistan,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,39919,Fc,Calculated data
QC,Crops,168,Papua New Guinea,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,8235,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,29823,Fc,Calculated data
QC,Crops,184,Rwanda,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,17153,Fc,Calculated data
QC,Crops,189,Saint Lucia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,7646,Fc,Calculated data
QC,Crops,191,Saint Vincent and the Grenadines,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,53273,Fc,Calculated data
QC,Crops,244,Samoa,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10080,Fc,Calculated data
QC,Crops,197,Sierra Leone,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,38964,Fc,Calculated data
QC,Crops,25,Solomon Islands,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,31597,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10933,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,92810,Fc,Calculated data
QC,Crops,212,Syrian Arab Republic,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,5919,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,15549,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,16697,Fc,Calculated data
QC,Crops,217,Togo,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10582,Fc,Calculated data
QC,Crops,219,Tonga,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,30021,Fc,Calculated data
QC,Crops,222,Tunisia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10079,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,47586,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10430,Fc,Calculated data
QC,Crops,155,Vanuatu,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,157152,Fc,Calculated data
QC,Crops,243,Wallis and Futuna Islands,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,10000,Fc,Calculated data
QC,Crops,251,Zambia,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,9396,Fc,Calculated data
QC,Crops,181,Zimbabwe,5419,Yield,723,"Spices, nes",2015,2015,hg/ha,9826,Fc,Calculated data
QC,Crops,88,Guam,5312,Area harvested,723,"Spices, nes",2015,2015,ha,,M,Data not available
QC,Crops,88,Guam,5510,Production,723,"Spices, nes",2015,2015,tonnes,,M,Data not available
QC,Crops,102,Iran (Islamic Republic of),5312,Area harvested,723,"Spices, nes",2015,2015,ha,,M,Data not available
QC,Crops,102,Iran (Islamic Republic of),5510,Production,723,"Spices, nes",2015,2015,tonnes,,M,Data not available
QC,Crops,106,Italy,5510,Production,723,"Spices, nes",2015,2015,tonnes,,M,Data not available
QC,Crops,3,Albania,5312,Area harvested,723,"Spices, nes",2015,2015,ha,390,Im,FAO data based on imputation methodology
QC,Crops,3,Albania,5510,Production,723,"Spices, nes",2015,2015,tonnes,331,Im,FAO data based on imputation methodology
QC,Crops,9,Argentina,5312,Area harvested,723,"Spices, nes",2015,2015,ha,1409,Im,FAO data based on imputation methodology
QC,Crops,9,Argentina,5510,Production,723,"Spices, nes",2015,2015,tonnes,1489,Im,FAO data based on imputation methodology
QC,Crops,52,Azerbaijan,5510,Production,723,"Spices, nes",2015,2015,tonnes,515,Im,FAO data based on imputation methodology
QC,Crops,16,Bangladesh,5312,Area harvested,723,"Spices, nes",2015,2015,ha,36540,Im,FAO data based on imputation methodology
QC,Crops,16,Bangladesh,5510,Production,723,"Spices, nes",2015,2015,tonnes,155708,Im,FAO data based on imputation methodology
QC,Crops,18,Bhutan,5312,Area harvested,723,"Spices, nes",2015,2015,ha,675,Im,FAO data based on imputation methodology
QC,Crops,18,Bhutan,5510,Production,723,"Spices, nes",2015,2015,tonnes,5396,Im,FAO data based on imputation methodology
QC,Crops,19,Bolivia (Plurinational State of),5312,Area harvested,723,"Spices, nes",2015,2015,ha,6154,Im,FAO data based on imputation methodology
QC,Crops,27,Bulgaria,5312,Area harvested,723,"Spices, nes",2015,2015,ha,378,Im,FAO data based on imputation methodology
QC,Crops,27,Bulgaria,5510,Production,723,"Spices, nes",2015,2015,tonnes,829,Im,FAO data based on imputation methodology
QC,Crops,233,Burkina Faso,5312,Area harvested,723,"Spices, nes",2015,2015,ha,3293,Im,FAO data based on imputation methodology
QC,Crops,233,Burkina Faso,5510,Production,723,"Spices, nes",2015,2015,tonnes,6184,Im,FAO data based on imputation methodology
QC,Crops,96,"China, Hong Kong SAR",5312,Area harvested,723,"Spices, nes",2015,2015,ha,128,Im,FAO data based on imputation methodology
QC,Crops,96,"China, Hong Kong SAR",5510,Production,723,"Spices, nes",2015,2015,tonnes,996,Im,FAO data based on imputation methodology
QC,Crops,41,"China, mainland",5312,Area harvested,723,"Spices, nes",2015,2015,ha,31689,Im,FAO data based on imputation methodology
QC,Crops,41,"China, mainland",5510,Production,723,"Spices, nes",2015,2015,tonnes,105062,Im,FAO data based on imputation methodology
QC,Crops,44,Colombia,5312,Area harvested,723,"Spices, nes",2015,2015,ha,2480,Im,FAO data based on imputation methodology
QC,Crops,44,Colombia,5510,Production,723,"Spices, nes",2015,2015,tonnes,21166,Im,FAO data based on imputation methodology
QC,Crops,45,Comoros,5312,Area harvested,723,"Spices, nes",2015,2015,ha,51,Im,FAO data based on imputation methodology
QC,Crops,45,Comoros,5510,Production,723,"Spices, nes",2015,2015,tonnes,62,Im,FAO data based on imputation methodology
QC,Crops,107,Côte d'Ivoire,5312,Area harvested,723,"Spices, nes",2015,2015,ha,1142,Im,FAO data based on imputation methodology
QC,Crops,107,Côte d'Ivoire,5510,Production,723,"Spices, nes",2015,2015,tonnes,724,Im,FAO data based on imputation methodology
QC,Crops,50,Cyprus,5312,Area harvested,723,"Spices, nes",2015,2015,ha,0,Im,FAO data based on imputation methodology
QC,Crops,50,Cyprus,5510,Production,723,"Spices, nes",2015,2015,tonnes,0,Im,FAO data based on imputation methodology
QC,Crops,250,Democratic Republic of the Congo,5510,Production,723,"Spices, nes",2015,2015,tonnes,3964,Im,FAO data based on imputation methodology
QC,Crops,55,Dominica,5312,Area harvested,723,"Spices, nes",2015,2015,ha,67,Im,FAO data based on imputation methodology
QC,Crops,55,Dominica,5510,Production,723,"Spices, nes",2015,2015,tonnes,37,Im,FAO data based on imputation methodology
QC,Crops,56,Dominican Republic,5312,Area harvested,723,"Spices, nes",2015,2015,ha,1437,Im,FAO data based on imputation methodology
QC,Crops,56,Dominican Republic,5510,Production,723,"Spices, nes",2015,2015,tonnes,911,Im,FAO data based on imputation methodology
QC,Crops,58,Ecuador,5312,Area harvested,723,"Spices, nes",2015,2015,ha,984,Im,FAO data based on imputation methodology
QC,Crops,58,Ecuador,5510,Production,723,"Spices, nes",2015,2015,tonnes,849,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5312,Area harvested,723,"Spices, nes",2015,2015,ha,790,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,723,"Spices, nes",2015,2015,tonnes,748,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5312,Area harvested,723,"Spices, nes",2015,2015,ha,31433,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,723,"Spices, nes",2015,2015,tonnes,33793,Im,FAO data based on imputation methodology
QC,Crops,73,Georgia,5312,Area harvested,723,"Spices, nes",2015,2015,ha,2237,Im,FAO data based on imputation methodology
QC,Crops,73,Georgia,5510,Production,723,"Spices, nes",2015,2015,tonnes,4286,Im,FAO data based on imputation methodology
QC,Crops,84,Greece,5510,Production,723,"Spices, nes",2015,2015,tonnes,6,Im,FAO data based on imputation methodology
QC,Crops,86,Grenada,5312,Area harvested,723,"Spices, nes",2015,2015,ha,115,Im,FAO data based on imputation methodology
QC,Crops,86,Grenada,5510,Production,723,"Spices, nes",2015,2015,tonnes,66,Im,FAO data based on imputation methodology
QC,Crops,89,Guatemala,5312,Area harvested,723,"Spices, nes",2015,2015,ha,623,Im,FAO data based on imputation methodology
QC,Crops,89,Guatemala,5510,Production,723,"Spices, nes",2015,2015,tonnes,407,Im,FAO data based on imputation methodology
QC,Crops,97,Hungary,5312,Area harvested,723,"Spices, nes",2015,2015,ha,1800,Im,FAO data based on imputation methodology
QC,Crops,101,Indonesia,5312,Area harvested,723,"Spices, nes",2015,2015,ha,4475,Im,FAO data based on imputation methodology
QC,Crops,101,Indonesia,5510,Production,723,"Spices, nes",2015,2015,tonnes,103048,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5312,Area harvested,723,"Spices, nes",2015,2015,ha,1017,Im,FAO data based on imputation methodology
QC,Crops,114,Kenya,5510,Production,723,"Spices, nes",2015,2015,tonnes,1401,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5312,Area harvested,723,"Spices, nes",2015,2015,ha,33,Im,FAO data based on imputation methodology
QC,Crops,118,Kuwait,5510,Production,723,"Spices, nes",2015,2015,tonnes,344,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5312,Area harvested,723,"Spices, nes",2015,2015,ha,120,Im,FAO data based on imputation methodology
QC,Crops,113,Kyrgyzstan,5510,Production,723,"Spices, nes",2015,2015,tonnes,419,Im,FAO data based on imputation methodology
QC,Crops,121,Lebanon,5312,Area harvested,723,"Spices, nes",2015,2015,ha,420,Im,FAO data based on imputation methodology
QC,Crops,121,Lebanon,5510,Production,723,"Spices, nes",2015,2015,tonnes,573,Im,FAO data based on imputation methodology
QC,Crops,129,Madagascar,5312,Area harvested,723,"Spices, nes",2015,2015,ha,56,Im,FAO data based on imputation methodology
QC,Crops,129,Madagascar,5510,Production,723,"Spices, nes",2015,2015,tonnes,106,Im,FAO data based on imputation methodology
QC,Crops,130,Malawi,5312,Area harvested,723,"Spices, nes",2015,2015,ha,869,Im,FAO data based on imputation methodology
QC,Crops,130,Malawi,5510,Production,723,"Spices, nes",2015,2015,tonnes,720,Im,FAO data based on imputation methodology
QC,Crops,131,Malaysia,5312,Area harvested,723,"Spices, nes",2015,2015,ha,70,Im,FAO data based on imputation methodology
QC,Crops,131,Malaysia,5510,Production,723,"Spices, nes",2015,2015,tonnes,719,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,723,"Spices, nes",2015,2015,ha,12,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5510,Production,723,"Spices, nes",2015,2015,tonnes,202,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,723,"Spices, nes",2015,2015,ha,478,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5510,Production,723,"Spices, nes",2015,2015,tonnes,3407,Im,FAO data based on imputation methodology
QC,Crops,143,Morocco,5312,Area harvested,723,"Spices, nes",2015,2015,ha,4333,Im,FAO data based on imputation methodology
QC,Crops,143,Morocco,5510,Production,723,"Spices, nes",2015,2015,tonnes,3804,Im,FAO data based on imputation methodology
QC,Crops,28,Myanmar,5312,Area harvested,723,"Spices, nes",2015,2015,ha,3678,Im,FAO data based on imputation methodology
QC,Crops,28,Myanmar,5510,Production,723,"Spices, nes",2015,2015,tonnes,6987,Im,FAO data based on imputation methodology
QC,Crops,149,Nepal,5312,Area harvested,723,"Spices, nes",2015,2015,ha,3025,Im,FAO data based on imputation methodology
QC,Crops,149,Nepal,5510,Production,723,"Spices, nes",2015,2015,tonnes,21339,Im,FAO data based on imputation methodology
QC,Crops,158,Niger,5312,Area harvested,723,"Spices, nes",2015,2015,ha,3288,Im,FAO data based on imputation methodology
QC,Crops,158,Niger,5510,Production,723,"Spices, nes",2015,2015,tonnes,5204,Im,FAO data based on imputation methodology
QC,Crops,159,Nigeria,5312,Area harvested,723,"Spices, nes",2015,2015,ha,4075,Im,FAO data based on imputation methodology
QC,Crops,159,Nigeria,5510,Production,723,"Spices, nes",2015,2015,tonnes,6444,Im,FAO data based on imputation methodology
QC,Crops,299,Occupied Palestinian Territory,5312,Area harvested,723,"Spices, nes",2015,2015,ha,283,Im,FAO data based on imputation methodology
QC,Crops,299,Occupied Palestinian Territory,5510,Production,723,"Spices, nes",2015,2015,tonnes,2561,Im,FAO data based on imputation methodology
QC,Crops,168,Papua New Guinea,5312,Area harvested,723,"Spices, nes",2015,2015,ha,375,Im,FAO data based on imputation methodology
QC,Crops,168,Papua New Guinea,5510,Production,723,"Spices, nes",2015,2015,tonnes,309,Im,FAO data based on imputation methodology
QC,Crops,170,Peru,5312,Area harvested,723,"Spices, nes",2015,2015,ha,851,Im,FAO data based on imputation methodology
QC,Crops,170,Peru,5510,Production,723,"Spices, nes",2015,2015,tonnes,2537,Im,FAO data based on imputation methodology
QC,Crops,174,Portugal,5510,Production,723,"Spices, nes",2015,2015,tonnes,0,Im,FAO data based on imputation methodology
QC,Crops,184,Rwanda,5312,Area harvested,723,"Spices, nes",2015,2015,ha,77,Im,FAO data based on imputation methodology
QC,Crops,184,Rwanda,5510,Production,723,"Spices, nes",2015,2015,tonnes,132,Im,FAO data based on imputation methodology
QC,Crops,189,Saint Lucia,5312,Area harvested,723,"Spices, nes",2015,2015,ha,172,Im,FAO data based on imputation methodology
QC,Crops,189,Saint Lucia,5510,Production,723,"Spices, nes",2015,2015,tonnes,131,Im,FAO data based on imputation methodology
QC,Crops,191,Saint Vincent and the Grenadines,5312,Area harvested,723,"Spices, nes",2015,2015,ha,56,Im,FAO data based on imputation methodology
QC,Crops,191,Saint Vincent and the Grenadines,5510,Production,723,"Spices, nes",2015,2015,tonnes,298,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5312,Area harvested,723,"Spices, nes",2015,2015,ha,99,Im,FAO data based on imputation methodology
QC,Crops,244,Samoa,5510,Production,723,"Spices, nes",2015,2015,tonnes,100,Im,FAO data based on imputation methodology
QC,Crops,197,Sierra Leone,5312,Area harvested,723,"Spices, nes",2015,2015,ha,510,Im,FAO data based on imputation methodology
QC,Crops,197,Sierra Leone,5510,Production,723,"Spices, nes",2015,2015,tonnes,1986,Im,FAO data based on imputation methodology
QC,Crops,25,Solomon Islands,5312,Area harvested,723,"Spices, nes",2015,2015,ha,68,Im,FAO data based on imputation methodology
QC,Crops,25,Solomon Islands,5510,Production,723,"Spices, nes",2015,2015,tonnes,216,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5312,Area harvested,723,"Spices, nes",2015,2015,ha,3696,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2015,2015,tonnes,4041,Im,FAO data based on imputation methodology
QC,Crops,38,Sri Lanka,5312,Area harvested,723,"Spices, nes",2015,2015,ha,533,Im,FAO data based on imputation methodology
